honorario_id,cliente_id,numero_processo,valor_total_contratado,n_parcelas,parcelas_pagas,valor_pago,valor_em_aberto,data_contrato,data_vencimento,forma_pagamento,honorario_exito,percentual_exito,status_pagamento
2043,1486,7544569-30.2022.4.91.9370,26911.98,5,1,5382.40,21194.31,27/03/22,20/04/2026,pix,N,0.13,quitado
2044,620,8827641-36.2022.5.59.8715,"R$ 34.928,82",4,3,26196.60,8732.20,2021-04-01,22/06/2025,transferência,Sim,18%,quitado
2045,1300,5853247-29.2020.7.62.8870,74663.34,1,1,74663.34,0.00,04/01/2020,2024-04-18,Boleto,sim,0.23,quitado
2046,1219,6404948-40.2021.7.68.7161,66656.87,8,1,8332.11,58324.77,31/01/2023,24 de outubro de 2026,pix,sim,0.22,quitado
2047,1239,4721085-96.2020.6.92.9645,15453.05,6,4,10302.04,4752.23,29/12/24,21 de maio de 2024,pix,nao,0.21,em dia
2048,958,6101036-60.2022.7.49.3295,63646.20,12,10,53038.50,10607.70,2024-07-08,2027-02-19,boleto,S,0.18,Em Dia
2049,1151,7082985-88.2022.2.94.6058,63977.39,10,5,31988.70,31988.70,06/05/20,31/05/2026,pix,nao,,ATRASADO
2050,1132,9252661-70.2020.1.46.1185,"R$ 61.396,19",1,1,61396.19,0,2020-11-22,2024-09-08,Boleto,não,0.17,quitado
2051,506,2869625-86.2025.7.14.5837,56664.50,5,1,11332.90,45331.60,27 de agosto de 2023,22/02/2026,PIX,,0.29,atrasado
2052,606,5266269-78.2021.7.59.1392,"R$ 24.379,11",11,2,4432.56,19946.52,1 de maio de 2021,10 de julho de 2025,Boleto,Sim,0.29,atrasado
2053,544,6053412-12.2021.6.72.8346,68754.02,11,11,68754.07,,06/02/22,21 de fevereiro de 2026,transferência,não,20,ATRASADO
2054,1500,6254488-31.2024.9.48.3216,37572.56,6,6,"37572,54",,2023-06-26,15/10/25,pix,nao,25%,ATRASADO
2055,528,1754781-28.2025.6.89.2162,74200.51,5,1,"R$ 14.840,10",59360.40,12/08/21,24/12/2025,TED,N,0.21,quitado
2056,1308,3754895-37.2021.6.18.8502,60398.70,10,4,24159.48,36239.22,23 de junho de 2021,31/10/24,TED,nao,,
2057,1148,7599278-46.2021.4.96.3535,65562.59,7,7,65562.56,"R$ 0,00",14 de novembro de 2025,2024-12-17,PIX,nao,24%,em dia
2058,639,1093623-59.2025.7.92.5441,"R$ 36.333,08",10,6,21799.86,14533.24,2025-01-24,11/12/2025,transferência,Sim,,atrasado
2059,918,7765112-69.2024.9.62.5648,49626.49,3,2,33084.32,16542.16,18/04/2023,2024-12-03,transferência,S,21%,
2060,1016,5545511-73.2023.1.66.9757,17445.31,3,2,11630.20,"R$ 5.815,10",26/03/2022,2026-06-01,TED,N,,ATRASADO
2061,1294,7979033-26.2021.6.18.1084,63560.51,6,6,63560.52,"-231,64",2025-11-19,25 de julho de 2024,TED,sim,20%,Em Dia
2062,394,8286382-50.2025.4.53.4414,27631.64,10,6,16578.96,11052.64,25 de fevereiro de 2024,17/10/24,TED,não,,Em Dia
2063,553,4202942-75.2025.6.91.7611,52876.11,7,3,22661.19,30214.92,07/05/2024,16/04/2026,boleto,S,21%,
2064,1317,8816646-78.2020.7.70.9224,24578.23,12,8,16385.52,8192.76,2025-07-09,21 de fevereiro de 2026,PIX,N,,atrasado
2065,579,3418432-84.2025.3.59.5858,45818.42,11,2,8330.62,"R$ 37.458,63",22/07/23,14 de março de 2027,pix,Sim,27%,em dia
2066,158,5214684-96.2020.6.84.9986,5502.41,5,5,"5502,4",0.00,14/02/22,11 de agosto de 2025,pix,nao,20,quitado
2067,1474,2316290-44.2022.7.34.5190,"R$ 28.839,95",3,0,0.00,28839.96,27 de junho de 2024,25/10/24,pix,Sim,0.26,ATRASADO
2068,1331,9992831-61.2022.4.35.1469,36990.85,5,1,7398.17,29592.68,09/02/24,22/03/2027,Boleto,não,15%,quitado
2069,709,7941836-76.2025.4.34.6543,24747.24,7,6,"21211,920000000002","3535,32",11/04/23,25 de agosto de 2025,boleto,Sim,,quitado
2070,1016,2118934-75.2023.5.97.9563,44006.21,4,3,33004.65,11001.55,4 de novembro de 2020,2025-01-22,PIX,,0.28,quitado
2071,707,1557680-16.2021.4.16.4031,56316.89,6,2,18772.30,"R$ 37.544,60",2024-07-15,2024-04-06,boleto,Sim,15%,atrasado
2072,370,2461262-96.2021.6.48.1315,"R$ 73.381,55",1,0,0.00,"R$ 73.381,55",10/08/2021,01/12/2024,transferência,,20,Em Dia
2073,151,7515318-25.2024.4.34.6280,"R$ 7.432,46",2,1,3716.23,,2021-10-26,12/05/26,boleto,N,20%,atrasado
2074,1108,8572382-61.2025.1.41.7172,76761.70,4,1,19190.42,57571.26,20/08/2023,02/08/2024,Boleto,N,20,em dia
2075,890,7862554-22.2024.7.83.6459,"29787,03",8,7,26063.66,"3723,38",2025-10-03,19 de abril de 2027,transferência,,18%,quitado
2076,1093,4065326-72.2025.8.58.5304,47210.20,9,7,36719.06,10491.16,31/01/2022,26 de junho de 2026,boleto,não,0.19,em dia
2077,127,9319285-35.2025.3.19.9131,"65873,68",4,0,0.00,65873.68,2025-12-27,2026-06-15,transferência,,,em dia
2078,510,7544569-30.2022.4.91.9370,32192.14,5,5,32192.15,0.00,30 de julho de 2025,21 de novembro de 2026,boleto,Sim,,
2079,342,3922248-27.2025.1.42.4047,57759.42,1,0,"R$ 0,00",,14/11/2020,16 de maio de 2025,TED,nao,15%,ATRASADO
2080,308,1614850-25.2020.8.85.3161,"66928,93",12,2,11154.82,55774.10,31/01/25,25/04/2025,Boleto,,15%,ATRASADO
2081,945,6260319-38.2024.8.96.1114,61692.76,10,2,12338.56,"R$ 49.354,24",2023-06-10,2027-01-16,boleto,S,0.10,
2082,724,7323234-16.2020.9.59.5035,69227.39,1,1,"R$ 69.227,39",0.00,31 de janeiro de 2024,14/03/25,boleto,S,10%,em dia
2083,437,2294596-63.2020.6.38.9193,"15051,44",12,3,"R$ 3.762,87",11288.61,16 de maio de 2024,19 de setembro de 2024,transferência,,25%,quitado
2084,976,2112478-55.2024.2.51.9095,10918.96,6,5,9099.15,1819.83,18 de novembro de 2023,23/07/26,PIX,S,20,Em Dia
2085,157,3395583-64.2024.4.41.2181,15501.77,9,7,12056.94,3444.84,20/10/22,2024-10-22,PIX,nao,22%,em dia
2086,1104,3510061-32.2020.9.13.4424,"R$ 31.796,61",1,0,0.00,31796.61,2023-11-20,6 de janeiro de 2027,transferência,sim,,
2087,1208,5492622-29.2021.9.92.7737,38206.54,7,2,10916.16,27311.85,9 de fevereiro de 2021,05/12/25,PIX,S,20,quitado
2088,1458,1676369-34.2022.3.47.6087,67374.81,4,0,0.00,67374.80,2020-09-28,2025-08-11,TED,não,15%,Em Dia
2089,541,4493339-70.2021.7.17.8725,52233.20,4,0,"R$ 0,00",52233.20,17/12/20,6 de abril de 2025,pix,Sim,15%,atrasado
2090,8,7419280-60.2021.1.40.9417,"R$ 76.746,80",6,1,12791.13,63955.65,04/10/24,26/08/26,Boleto,não,15%,em dia
2091,1464,2016341-89.2023.7.48.2724,"R$ 18.762,60",12,2,"R$ 3.127,10",,2023-05-02,09/12/26,PIX,sim,15%,
2092,162,5853247-29.2020.7.62.8870,29140.80,7,7,29140.79,0.00,06/10/20,2024-11-20,PIX,,27%,ATRASADO
2093,772,6445422-21.2020.5.39.8096,"26151,63",3,1,"R$ 8.717,21","R$ 17.434,42",23/01/2025,27 de novembro de 2024,TED,nao,23%,
2094,178,3975387-89.2023.4.55.7631,"25376,69",11,0,0.00,25376.67,2020-05-11,25/05/2026,Boleto,S,15%,ATRASADO
2095,238,7892487-80.2022.9.64.5036,"R$ 20.128,99",11,3,5489.73,14639.28,2022-04-03,2025-04-17,transferência,não,15%,ATRASADO
2096,53,3585301-47.2021.7.73.3469,"R$ 71.192,20",8,4,"35596,08",35596.08,11/12/2020,11/06/2027,pix,S,20,ATRASADO
2097,1146,3585301-47.2021.7.73.3469,57141.89,2,1,28570.94,"R$ 29.002,17",01/02/20,2024-07-18,TED,nao,15%,
2098,765,7948577-74.2025.1.60.7583,38501.60,12,8,"R$ 25.667,76",12833.88,1 de dezembro de 2022,2027-06-21,transferência,nao,15%,quitado
2099,1241,5703772-88.2020.8.34.6114,74799.77,11,7,47599.86,27199.92,17 de outubro de 2023,13 de novembro de 2025,Boleto,N,,atrasado
2100,489,4140100-24.2024.4.63.7178,43240.12,7,4,24708.64,"R$ 18.531,48",03/10/25,2026-01-20,transferência,S,15%,atrasado
2101,352,4687348-31.2023.1.92.6907,38603.12,9,7,30024.68,8578.48,01/09/20,2026-09-15,pix,Sim,,quitado
2102,113,6547287-16.2023.4.15.7491,20928.00,6,4,13952.00,6976.00,3 de dezembro de 2020,19/08/2025,PIX,nao,20,quitado
2103,1393,4893809-11.2021.7.19.9759,9637.49,5,1,1927.50,,2025-11-27,02/06/24,Boleto,N,0.19,Em Dia
2104,162,5518767-82.2023.4.96.9873,"27362,25",3,2,18241.50,9120.75,2024-02-06,05/01/2024,TED,sim,,
2105,1228,5660649-86.2020.5.86.9291,"68576,93",4,3,51432.69,17144.23,14 de julho de 2020,21/03/24,transferência,Sim,10%,Em Dia
2106,1406,4417916-40.2022.7.26.4278,34794.36,10,5,"R$ 17.397,20",17397.20,2022-10-13,03/06/2026,boleto,Sim,,atrasado
2107,312,1614850-25.2020.8.85.3161,75164.49,2,2,75164.50,0.00,21/12/2025,02/05/2024,pix,,11%,quitado
2108,884,9057960-29.2025.5.10.6072,"12896,25",10,1,"R$ 1.289,62",11606.58,12 de fevereiro de 2021,21/12/24,pix,N,20,quitado
2109,1355,4016576-41.2022.7.10.6952,58016.86,10,3,17405.07,40611.83,2020-12-26,2024-07-14,boleto,não,,atrasado
2110,531,8062805-72.2022.1.22.8771,68731.73,9,3,22910.58,"45821,16",12/01/2023,21 de maio de 2027,boleto,não,15%,
2111,1063,8381610-96.2020.6.26.2533,42893.81,7,2,12255.38,30836.59,9 de novembro de 2023,2024-01-20,PIX,S,15%,ATRASADO
2112,859,3505690-87.2020.8.52.6260,78528.76,11,8,57111.84,"R$ 21.416,94",28/01/26,15/10/25,TED,nao,25%,atrasado
2113,377,7398699-88.2025.6.55.3587,"R$ 8.943,98",7,1,1277.71,7666.26,2023-01-24,2024-06-30,Boleto,não,0.17,quitado
2114,1281,4326518-76.2023.4.36.8530,60830.62,1,0,0.00,,2025-01-19,07/11/26,PIX,não,20,
2115,509,8415891-60.2021.6.92.5554,53287.87,7,4,30450.20,22837.65,18/04/2021,18/08/25,transferência,S,0.21,atrasado
2116,121,6075721-43.2020.9.85.8738,75685.24,1,1,"75685,24",0.00,22/07/2021,10/02/26,Boleto,nao,20,quitado
2117,1291,6368709-92.2024.7.99.9426,46195.41,11,9,"R$ 37.796,22","8399,16",2026-02-08,1 de agosto de 2026,pix,Sim,0.30,atrasado
2118,768,7979033-26.2021.6.18.1084,30546.92,6,5,25455.75,5091.15,02/05/22,11/02/27,transferência,N,17%,ATRASADO
2119,148,4299848-20.2023.2.47.7396,"34524,66",4,0,0.00,34524.68,06/03/25,12 de outubro de 2026,transferência,sim,0.15,atrasado
2120,135,4202942-75.2025.6.91.7611,38833.90,9,2,"R$ 8.629,76",30204.16,2022-07-01,2025-12-29,transferência,S,20,em dia
2121,179,6267378-50.2021.9.19.9923,38497.15,5,1,7699.43,30797.72,21 de outubro de 2022,9 de julho de 2025,PIX,Sim,24%,quitado
2122,1118,7813974-60.2021.1.81.1542,77577.29,2,0,"R$ 0,00",77577.28,28/06/24,26 de novembro de 2024,boleto,N,,quitado
2123,550,1272937-41.2023.5.75.9958,"R$ 7.784,07",11,7,4953.48,2830.56,8 de abril de 2023,6 de janeiro de 2025,boleto,Sim,0.23,Em Dia
2124,620,7236875-79.2024.7.97.5566,78898.84,2,1,39449.42,39449.42,7 de junho de 2023,17/05/2024,pix,nao,,
2125,639,3496733-55.2020.2.43.8503,"79648,53",12,11,73011.18,6637.38,08/09/2021,30/10/26,Boleto,nao,,ATRASADO
2126,1039,2129757-49.2025.4.14.5657,59363.75,1,0,0.00,"59363,75",6 de outubro de 2021,22/09/2025,Boleto,N,20,em dia
2127,209,1272937-41.2023.5.75.9958,"R$ 31.962,43",9,7,"R$ 24.859,66","R$ 7.102,76",30/07/2022,16 de fevereiro de 2026,Boleto,nao,25%,em dia
2128,683,2231929-89.2024.6.41.5461,77819.72,2,2,77819.72,0.00,28/06/2023,16 de junho de 2027,transferência,S,,quitado
2129,1451,3766710-17.2025.4.91.1472,57134.29,8,7,49992.53,6949.42,2023-12-19,6 de janeiro de 2024,PIX,N,,ATRASADO
2130,1064,3541821-31.2021.8.96.1927,70775.55,9,5,39319.75,31455.80,26/02/24,2024-12-21,PIX,,20,em dia
2131,913,9086174-80.2025.1.81.3292,"R$ 34.719,22",6,5,28932.70,5786.54,2022-02-26,02/02/26,transferência,N,20,quitado
2132,551,1735592-50.2022.9.87.5612,65759.40,3,0,0.00,65759.40,8 de agosto de 2025,20 de março de 2024,TED,não,,quitado
2133,852,6524227-53.2025.1.97.6214,69615.45,8,1,"8701,93","R$ 60.913,51",2024-02-01,2026-04-16,transferência,sim,20,quitado
2134,358,5214684-96.2020.6.84.9986,"26674,11",6,3,13337.07,,2025-02-08,24/06/2027,pix,,23%,ATRASADO
2135,344,9810112-12.2021.1.97.8847,59805.41,1,1,59805.41,0.00,2025-03-21,17 de setembro de 2024,Boleto,,22%,quitado
2136,1297,8588997-88.2020.6.29.5987,36100.24,10,5,18050.10,18050.10,23/02/2021,18 de agosto de 2025,transferência,nao,20,atrasado
2137,164,5638123-23.2024.7.30.5009,45381.04,8,8,45381.04,"R$ 0,00",2024-10-31,12 de fevereiro de 2025,TED,Sim,20,quitado
2138,805,8816646-78.2020.7.70.9224,42311.21,1,1,"R$ 42.311,21",0.00,12 de maio de 2023,10/04/2027,pix,S,,atrasado
2139,840,7749444-78.2021.1.20.8763,78703.02,1,0,0.00,"R$ 78.703,02",02/05/22,01/01/2026,transferência,sim,28%,
2140,99,6334947-38.2020.4.71.6173,"33448,15",6,0,0.00,33448.14,02/05/2022,2024-03-21,TED,N,,quitado
2141,298,8749473-21.2020.4.12.9144,75981.94,9,3,25327.32,"50654,64",21 de fevereiro de 2025,16/03/2027,boleto,nao,0.25,ATRASADO
2142,1360,5050722-10.2024.8.29.4298,64854.15,12,3,16213.53,48640.59,08/03/2025,16/08/25,boleto,sim,22%,em dia
2143,1350,1346701-74.2024.1.65.8985,45247.23,12,10,"R$ 37.706,00","7541,2",15/06/20,17/08/24,pix,S,,ATRASADO
2144,596,7848147-32.2021.6.58.3528,71519.41,12,2,11919.90,,03/12/23,20/07/26,transferência,Sim,17%,quitado
2145,237,5483975-50.2024.8.92.4422,75297.24,8,4,"R$ 37.648,64",37648.64,2025-12-17,26/04/26,transferência,,15%,
2146,309,1024421-54.2022.9.20.2563,10037.93,3,0,0.00,10037.94,31/03/24,22/01/2024,boleto,sim,0.26,quitado
2147,701,1093623-59.2025.7.92.5441,"28498,52",12,9,"R$ 21.373,92",7124.64,21/08/2023,04/08/26,PIX,,0.11,
2148,88,7626521-25.2020.9.17.3305,51573.51,12,0,0.00,51223.24,5 de maio de 2025,08/04/2025,transferência,S,0.11,atrasado
2149,1128,8572382-61.2025.1.41.7172,37561.99,10,4,15024.80,"22537,2",02/03/21,24/03/2026,pix,Sim,15%,ATRASADO
2150,561,5451988-41.2020.2.82.4041,4372.84,11,6,2385.18,1987.65,02/10/20,12/07/26,boleto,nao,20,quitado
2151,1089,2292432-35.2025.5.83.7063,"R$ 63.828,91",8,8,63828.88,0.00,01/12/23,07/10/2025,TED,sim,,quitado
2152,1226,8323566-47.2021.3.26.4644,11203.67,2,1,5601.84,,10/04/2026,14 de março de 2027,pix,S,20,atrasado
2153,307,8530609-10.2021.5.41.7151,31528.33,11,6,17197.26,"14331,05",27 de julho de 2024,06/01/26,PIX,sim,20,Em Dia
2154,660,8097721-13.2023.1.47.8354,35013.37,9,9,"35013,33",0.00,12/08/22,2024-12-10,Boleto,não,20,Em Dia
2155,374,1237577-83.2022.8.91.4649,47982.00,6,6,47982.00,0.00,09/06/23,26/05/2026,pix,N,20,
2156,529,4065326-72.2025.8.58.5304,67222.77,9,6,44815.20,22407.60,23 de agosto de 2024,14/10/24,boleto,S,0.12,em dia
2157,369,5747786-52.2023.7.30.3750,68240.06,6,3,"34120,020000000004",34120.02,06/02/25,2024-05-31,PIX,não,15%,Em Dia
2158,1071,2191287-57.2021.1.18.8228,59526.06,4,4,59526.04,0.00,1 de maio de 2022,15/01/24,transferência,S,17%,atrasado
2159,1346,1311508-84.2020.3.38.8512,63020.09,8,7,"55142,57",7877.51,15 de junho de 2025,31 de maio de 2024,PIX,N,0.29,Em Dia
2160,217,5401874-62.2025.2.46.8337,77090.17,1,1,"77090,17","R$ 230,77",19 de maio de 2025,2024-10-22,transferência,S,,quitado
2161,494,3054975-46.2023.4.85.5879,"R$ 23.874,85",6,4,15916.56,7882.96,1 de agosto de 2023,2025-03-28,Boleto,não,0.13,em dia
2162,217,2753004-76.2021.8.83.9874,"R$ 6.847,48",4,4,6847.48,0.00,13/12/2022,2 de junho de 2026,transferência,sim,20,quitado
2163,1032,7223110-52.2024.2.44.8994,4482.03,8,4,2241.00,2241.00,19/09/2025,2024-11-27,PIX,não,20,Em Dia
2164,1236,9086174-80.2025.1.81.3292,31854.36,10,8,25483.52,,8 de fevereiro de 2024,10/11/26,PIX,não,15%,
2165,563,8183950-10.2021.5.84.9388,63431.14,6,1,10571.86,52859.30,14/08/22,06/09/26,TED,S,15%,atrasado
2166,1189,9110060-16.2025.2.29.4716,36578.56,3,2,24385.70,"R$ 12.192,85",19/02/2021,14/03/24,transferência,sim,19%,Em Dia
2167,426,3306375-34.2024.9.48.9154,79325.47,8,7,69409.76,9915.68,2024-12-23,6 de novembro de 2025,TED,nao,22%,em dia
2168,908,7840442-26.2025.9.53.5093,45791.06,10,7,32053.77,13737.33,2023-12-23,2024-06-24,boleto,,17%,quitado
2169,1050,5850223-43.2020.3.81.3185,14418.14,2,1,"R$ 7.209,07","7209,07",10/04/20,18/01/26,PIX,nao,,Em Dia
2170,437,7271178-97.2023.5.84.4243,56285.97,8,4,28143.00,28143.00,7 de abril de 2021,12/08/24,Boleto,,27%,em dia
2171,1,7786207-82.2024.2.92.5696,35931.06,3,1,"R$ 11.977,02","23954,04",2024-11-22,05/04/25,TED,S,22%,atrasado
2172,982,1445483-93.2023.1.61.7357,19591.37,10,0,0.00,"R$ 19.591,40",2025-01-17,2024-04-11,TED,Sim,,em dia
2173,1381,1966014-66.2022.7.82.2137,"R$ 39.737,22",12,5,"16557,149999999998",23180.01,01/11/24,17/03/2027,Boleto,nao,20,
2174,1100,4131852-60.2020.1.89.9739,"R$ 3.181,08",12,11,2915.99,265.09,28/10/23,01/02/26,pix,,15%,quitado
2175,740,2341370-92.2024.9.60.8122,"16285,94",9,6,10857.30,5428.65,22 de dezembro de 2025,19/03/25,Boleto,sim,15%,atrasado
2176,1268,1628717-84.2025.8.67.8313,44604.29,11,5,20274.70,24329.64,2021-01-15,4 de maio de 2024,PIX,sim,15%,em dia
2177,599,6414076-16.2021.7.78.8273,23609.86,9,3,7869.96,15739.92,11 de dezembro de 2023,17/10/2026,TED,não,20,quitado
2178,1322,2016341-89.2023.7.48.2724,39231.31,10,2,7846.26,31385.04,04/07/2024,19/03/2025,transferência,não,22%,em dia
2179,60,7539718-58.2020.2.52.9800,47919.80,11,11,"R$ 47.919,85",0.00,2025-12-01,24 de abril de 2026,transferência,nao,15%,quitado
2180,385,5733649-38.2020.2.35.3379,8998.72,8,7,"7873,879999999999",1124.84,22/01/20,2025-02-03,PIX,,0.21,quitado
2181,551,7381740-86.2021.2.88.6570,35562.37,3,2,23708.24,11854.12,3 de março de 2026,2024-03-07,TED,não,0.29,ATRASADO
2182,102,7687292-20.2021.4.85.7539,"R$ 66.045,01",11,3,18012.27,48032.72,24/04/23,14/02/2024,Boleto,sim,20,
2183,414,4064382-39.2022.4.13.8937,61473.57,2,0,0.00,61473.56,4 de novembro de 2024,2025-06-03,TED,S,0.22,quitado
2184,82,3667022-35.2020.9.76.3115,5763.59,2,0,"R$ 0,00",5763.60,2023-06-18,20 de novembro de 2024,pix,não,15%,Em Dia
2185,899,4768255-51.2022.4.94.5695,"38077,68",4,2,19038.84,19038.84,04/04/2023,21/12/2024,PIX,não,22%,
2186,1350,4384627-80.2021.2.13.1061,62189.31,5,4,49751.44,12437.86,10 de julho de 2020,17 de setembro de 2024,pix,nao,20,em dia
2187,1415,6992158-64.2024.5.43.7750,48178.38,9,2,10706.30,37472.05,06/03/2023,20 de abril de 2026,transferência,sim,,em dia
2188,379,9774395-92.2023.2.75.3192,"R$ 27.341,80",8,7,23924.04,3417.72,25/01/23,16/03/2026,pix,S,0.14,em dia
2189,1474,4893809-11.2021.7.19.9759,57993.97,9,9,"R$ 57.993,93",0.00,29 de setembro de 2021,08/10/26,PIX,N,20,
2190,662,1784068-27.2021.3.12.2538,48263.57,3,0,0.00,48263.58,08/06/2021,10 de maio de 2026,PIX,Sim,0.27,Em Dia
2191,179,6935346-77.2024.3.52.9529,34627.03,12,12,34627.08,0.00,30/08/2023,03/03/2026,boleto,sim,,atrasado
2192,796,1757615-27.2025.7.10.3762,"R$ 30.156,09",5,3,18093.66,"R$ 12.062,44",20 de março de 2021,10/04/26,Boleto,N,0.11,Em Dia
2193,762,8678370-92.2025.7.35.9962,29234.07,4,0,0.00,29234.08,09/05/2020,28/08/24,TED,Sim,20,em dia
2194,114,5214684-96.2020.6.84.9986,"R$ 11.729,44",8,5,7330.90,4398.54,11/01/2025,02/05/2027,TED,nao,15%,quitado
2195,1157,9898363-27.2020.4.89.2966,16136.08,1,1,16136.08,0.00,12/04/25,17 de janeiro de 2026,Boleto,não,17%,
2196,654,6334947-38.2020.4.71.6173,20244.39,3,3,20244.39,0.00,08/09/20,2024-10-16,boleto,nao,21%,
2197,826,7626521-25.2020.9.17.3305,31858.20,3,2,21238.80,10619.40,02/05/2022,14/03/24,boleto,nao,15%,Em Dia
2198,874,3975387-89.2023.4.55.7631,"R$ 23.717,42",6,4,15811.60,7905.80,12/11/2025,2025-11-02,TED,S,15%,quitado
2199,447,6101036-60.2022.7.49.3295,3064.07,6,0,"R$ 0,00",3064.08,2025-09-29,16 de outubro de 2025,pix,nao,0.25,atrasado
2200,717,8905709-90.2020.9.55.2471,22040.47,5,1,"4408,09",17632.36,03/04/2026,2024-08-29,pix,sim,10%,ATRASADO
2201,1,3395583-64.2024.4.41.2181,6808.97,12,6,3404.46,"R$ 3.404,46",16/05/2022,09/04/24,pix,,15%,
2202,205,1933296-95.2024.5.69.8317,25646.74,5,4,20517.40,5129.35,1 de janeiro de 2020,20 de maio de 2024,TED,não,0.24,atrasado
2203,780,3588109-63.2023.1.26.4223,27804.68,9,2,6178.82,21625.87,11/05/21,15/12/2026,PIX,N,0.27,quitado
2204,274,9319285-35.2025.3.19.9131,18801.25,1,1,18801.25,-356.16,25/06/22,10 de fevereiro de 2027,PIX,S,15%,quitado
2205,895,4140100-24.2024.4.63.7178,"R$ 55.366,96",1,1,55366.96,0.00,19/06/2021,17/11/2026,TED,S,,atrasado
2206,649,1273300-90.2024.2.80.7378,72749.66,3,2,48499.78,24249.89,29 de abril de 2025,09/06/2026,PIX,S,12%,ATRASADO
2207,526,5966644-82.2023.4.88.9951,62148.18,10,6,"37288,92",24859.28,19 de maio de 2024,11 de junho de 2024,pix,não,0.28,ATRASADO
2208,1271,2519059-58.2022.7.86.4385,69897.98,2,0,0.00,69897.98,2025-02-25,11 de abril de 2024,TED,,12%,em dia
2209,504,6075721-43.2020.9.85.8738,23780.71,11,11,23780.68,431.60,03/02/2020,11/10/2024,boleto,,0.23,quitado
2210,281,2231929-89.2024.6.41.5461,63809.08,2,1,"R$ 31.904,54",32115.98,19/08/22,30 de março de 2024,pix,não,20,quitado
2211,1326,8066975-72.2023.7.26.7675,12378.03,12,4,4126.00,8252.00,01/02/2022,2024-09-06,Boleto,N,,quitado
2212,1403,2869625-86.2025.7.14.5837,54647.84,1,0,0.00,54647.84,05/07/2025,2024-11-16,TED,Sim,,em dia
2213,1308,9110060-16.2025.2.29.4716,70901.26,3,1,23633.75,"R$ 47.716,79",2024-08-08,08/01/2024,PIX,N,10%,
2214,231,2341370-92.2024.9.60.8122,8043.20,9,0,0.00,"R$ 8.043,21",09/07/2021,07/03/24,TED,não,16%,quitado
2215,377,7941836-76.2025.4.34.6543,46971.55,10,0,0.00,46971.60,2026-01-26,2025-09-16,PIX,não,,atrasado
2216,142,9302979-43.2025.9.68.7487,17841.02,11,7,11353.37,6487.64,16/10/25,12 de maio de 2026,TED,S,20,Em Dia
2217,244,6779292-61.2021.4.86.2783,6953.57,10,0,0.00,6953.60,23/02/2025,03/12/2026,boleto,não,13%,quitado
2218,396,1013314-48.2023.4.39.2083,37333.69,8,2,"9333,42",28000.26,02/07/2022,03/12/2024,Boleto,N,0.13,quitado
2219,1385,7749444-78.2021.1.20.8763,41915.85,7,0,0.00,41915.86,19 de fevereiro de 2025,12/10/24,pix,nao,20,atrasado
2220,1307,7544569-30.2022.4.91.9370,17791.80,8,5,11119.85,"6671,91",8 de setembro de 2024,11 de abril de 2026,boleto,S,12%,Em Dia
2221,1285,5074974-98.2023.8.21.9881,9630.16,3,0,0.00,9630.15,03/10/2023,17/10/2024,Boleto,,15%,quitado
2222,796,1869144-23.2023.5.84.3325,31457.09,11,6,"R$ 17.158,44","R$ 14.298,70",11/12/25,2024-10-23,TED,N,15%,ATRASADO
2223,1070,5266269-78.2021.7.59.1392,14195.22,9,3,4731.75,9463.50,10/07/2020,14/04/25,Boleto,Sim,0.18,quitado
2224,1337,2909764-51.2025.7.78.2223,42284.81,1,0,0.00,,20/07/23,2026-08-09,pix,sim,0.11,
2225,155,6694761-39.2022.1.10.2199,24242.23,5,1,4848.45,19393.80,26 de março de 2021,2024-04-04,TED,S,15%,atrasado
2226,1135,9302979-43.2025.9.68.7487,72399.84,11,1,6581.80,65818.00,25/09/24,02/02/26,boleto,S,27%,atrasado
2227,1144,2519059-58.2022.7.86.4385,7591.97,3,0,"R$ 0,00","7591,98",09/12/20,11 de julho de 2026,transferência,não,,
2228,594,2118934-75.2023.5.97.9563,37321.40,1,0,0,37321.40,14 de março de 2023,12/01/2026,pix,não,20,atrasado
2229,1092,8323566-47.2021.3.26.4644,45202.27,12,5,"R$ 18.834,30",26217.26,2023-09-08,20/10/26,TED,N,20,quitado
2230,1057,1346701-74.2024.1.65.8985,23393.95,12,5,"R$ 9.747,50",13646.50,2020-11-24,3 de maio de 2024,boleto,N,15%,
2231,363,1966014-66.2022.7.82.2137,"R$ 52.739,40",5,5,52739.40,0.00,31/08/2020,24/12/2024,transferência,Sim,15%,
2232,952,3496733-55.2020.2.43.8503,5981.88,12,1,498.49,5483.39,22/01/2022,13 de agosto de 2026,boleto,sim,15%,em dia
2233,271,5116418-16.2025.3.98.2234,27904.75,11,10,"R$ 25.368,00",2536.80,14/06/22,09/08/2025,pix,N,15%,Em Dia
2234,464,2129757-49.2025.4.14.5657,34559.61,11,3,9425.34,25134.24,2021-09-15,17/11/25,boleto,S,,quitado
2235,632,9071705-28.2021.9.78.4746,72717.17,10,3,21815.16,50902.04,2024-05-12,2024-01-27,transferência,S,10%,quitado
2236,271,1185885-59.2023.7.19.8433,42497.24,12,2,7082.88,35414.40,01/03/2024,05/07/25,PIX,Sim,0.21,quitado
2237,10,7381740-86.2021.2.88.6570,17994.07,8,6,13495.56,4498.52,20 de janeiro de 2023,13 de agosto de 2025,pix,não,0.14,ATRASADO
